id,gender,age,income,became_member_on
5214,M,21.0,46000.0,2017-09-21
5215,M,53.0,60000.0,2017-10-12
5216,M,84.0,95000.0,2016-12-08
5217,M,21.0,59000.0,2018-01-06
5218,M,64.0,51000.0,2017-10-20
5219,M,76.0,44000.0,2015-09-21
5220,M,64.0,75000.0,2017-01-29
5221,F,59.0,90000.0,2017-11-30
5222,M,42.0,61000.0,2017-09-14
5223,M,57.0,76000.0,2015-09-13
5224,F,70.0,36000.0,2017-01-19
5225,,,,2014-02-05
5226,M,49.0,77000.0,2014-02-24
5227,F,68.0,73000.0,2018-06-21
5228,F,47.0,59000.0,2016-12-10
5229,,,,2018-04-27
5230,F,56.0,54000.0,2015-02-23
5231,M,20.0,40000.0,2013-11-16
5232,M,60.0,71000.0,2015-09-16
5233,F,64.0,67000.0,2017-08-22
5234,F,85.0,89000.0,2018-05-07
5235,M,67.0,92000.0,2016-07-05
5236,F,31.0,46000.0,2018-05-19
5237,F,47.0,72000.0,2017-12-09
5238,F,60.0,58000.0,2017-08-03
5239,M,26.0,70000.0,2018-04-04
5240,F,32.0,34000.0,2017-10-30
5241,M,35.0,69000.0,2018-04-01
5242,M,55.0,34000.0,2015-03-23
5243,M,41.0,64000.0,2017-03-27
5244,F,69.0,83000.0,2015-09-20
5245,M,56.0,79000.0,2017-06-28
5246,M,23.0,32000.0,2014-02-21
5247,F,45.0,36000.0,2018-05-18
5248,F,65.0,83000.0,2016-03-18
5249,M,59.0,73000.0,2017-09-13
5250,F,65.0,72000.0,2016-07-05
5251,M,34.0,61000.0,2014-10-09
5252,F,52.0,68000.0,2016-04-29
5253,M,53.0,81000.0,2018-06-08
5254,M,58.0,75000.0,2015-09-15
5255,F,58.0,85000.0,2016-08-08
5256,M,66.0,60000.0,2018-07-22
5257,M,51.0,63000.0,2016-08-08
5258,M,56.0,66000.0,2018-07-11
5259,F,58.0,109000.0,2016-06-17
5260,,,,2017-10-27
5261,M,21.0,72000.0,2017-12-10
5262,M,48.0,83000.0,2016-12-20
5263,M,73.0,97000.0,2016-10-27
5264,F,61.0,33000.0,2017-08-17
5265,F,24.0,73000.0,2017-10-28
5266,F,53.0,43000.0,2017-09-22
5267,M,68.0,87000.0,2013-12-10
5268,M,76.0,39000.0,2017-09-11
5269,M,58.0,86000.0,2016-11-14
5270,F,51.0,116000.0,2018-02-12
5271,M,60.0,45000.0,2016-12-18
5272,M,80.0,51000.0,2014-03-30
5273,M,54.0,57000.0,2017-06-02
5274,,,,2016-08-04
5275,F,70.0,57000.0,2017-10-17
5276,F,65.0,87000.0,2017-12-05
5277,M,56.0,88000.0,2018-05-07
5278,,,,2018-05-20
5279,M,47.0,90000.0,2018-05-07
5280,,,,2016-03-30
5281,F,60.0,78000.0,2018-05-04
5282,M,57.0,61000.0,2017-06-26
5283,F,30.0,65000.0,2017-07-28
5284,M,69.0,80000.0,2018-01-22
5285,F,50.0,107000.0,2017-09-12
5286,F,59.0,96000.0,2017-09-16
5287,M,37.0,49000.0,2017-11-25
5288,,,,2018-04-27
5289,F,67.0,62000.0,2018-04-29
5290,F,54.0,81000.0,2018-05-01
5291,M,26.0,74000.0,2017-11-11
5292,M,29.0,67000.0,2018-05-10
5293,O,79.0,57000.0,2015-10-21
5294,F,55.0,78000.0,2016-04-19
5295,M,67.0,44000.0,2017-10-02
5296,M,44.0,38000.0,2018-05-04
5297,M,37.0,39000.0,2018-05-01
5298,,,,2018-01-13
5299,F,69.0,73000.0,2016-01-01
5300,F,40.0,61000.0,2016-05-01
5301,F,41.0,54000.0,2016-02-11
5302,M,37.0,71000.0,2018-05-29
5303,,,,2017-08-07
5304,,,,2016-05-11
5305,M,19.0,65000.0,2018-01-07
5306,F,33.0,51000.0,2017-03-25
5307,,,,2018-01-18
5308,M,56.0,49000.0,2016-01-23
5309,,,,2017-08-22
5310,M,82.0,40000.0,2017-11-16
5311,,,,2017-11-22
5312,F,69.0,80000.0,2018-06-14
5313,,,,2017-06-13
5314,M,53.0,57000.0,2018-02-20
5315,F,29.0,43000.0,2018-01-27
5316,M,63.0,31000.0,2018-01-10
5317,F,48.0,56000.0,2017-10-08
5318,F,48.0,58000.0,2018-06-05
5319,M,58.0,71000.0,2016-01-10
5320,F,72.0,87000.0,2017-09-20
5321,M,60.0,60000.0,2018-07-08
5322,M,28.0,40000.0,2013-10-08
5323,,,,2018-02-15
5324,M,53.0,32000.0,2018-03-01
5325,F,68.0,105000.0,2015-09-06
5326,F,69.0,73000.0,2016-10-03
5327,,,,2018-05-11
5328,,,,2017-10-21
5329,M,77.0,44000.0,2014-07-20
5330,M,27.0,45000.0,2017-11-29
5331,M,57.0,104000.0,2017-09-23
5332,F,76.0,65000.0,2017-12-10
5333,F,29.0,56000.0,2016-02-26
5334,F,54.0,87000.0,2017-08-29
5335,F,58.0,86000.0,2017-02-04
5336,F,89.0,100000.0,2018-05-07
5337,M,65.0,52000.0,2018-04-22
5338,M,45.0,54000.0,2014-06-30
5339,O,55.0,63000.0,2015-10-13
5340,M,20.0,41000.0,2018-05-26
5341,M,52.0,56000.0,2017-11-18
5342,F,62.0,120000.0,2017-01-30
5343,F,77.0,109000.0,2016-05-25
5344,F,60.0,85000.0,2017-06-14
5345,M,48.0,53000.0,2017-04-28
5346,M,61.0,55000.0,2016-09-23
5347,M,29.0,53000.0,2018-05-10
5348,M,71.0,38000.0,2015-05-20
5349,M,53.0,49000.0,2018-05-06
5350,M,83.0,90000.0,2016-08-04
5351,F,53.0,87000.0,2017-07-26
5352,F,67.0,109000.0,2015-10-28
5353,M,53.0,86000.0,2015-07-25
5354,M,39.0,58000.0,2017-10-19
5355,M,66.0,90000.0,2016-08-10
5356,M,72.0,36000.0,2017-10-05
5357,F,59.0,89000.0,2016-12-30
5358,,,,2017-07-18
5359,F,75.0,71000.0,2017-04-03
5360,M,77.0,87000.0,2018-06-08
5361,,,,2018-02-12
5362,,,,2018-04-12
5363,F,74.0,31000.0,2017-08-30
5364,F,68.0,84000.0,2017-10-15
5365,M,70.0,48000.0,2018-06-14
5366,M,34.0,68000.0,2017-12-14
5367,M,59.0,64000.0,2016-05-10
5368,M,58.0,57000.0,2015-12-17
5369,,,,2016-01-10
5370,F,53.0,73000.0,2018-03-08
5371,F,36.0,31000.0,2014-04-04
5372,M,48.0,60000.0,2016-02-08
5373,M,71.0,119000.0,2018-05-30
5374,,,,2014-09-19
5375,M,73.0,93000.0,2014-02-18
5376,M,45.0,35000.0,2017-09-17
5377,F,61.0,58000.0,2016-07-18
5378,F,84.0,64000.0,2016-10-17
5379,,,,2016-04-10
5380,,,,2016-11-16
5381,M,48.0,40000.0,2017-12-26
5382,M,62.0,65000.0,2015-09-30
5383,F,54.0,85000.0,2018-01-18
5384,M,34.0,55000.0,2016-08-07
5385,M,41.0,36000.0,2017-09-14
5386,F,64.0,108000.0,2018-03-20
5387,F,62.0,59000.0,2017-10-09
5388,M,87.0,33000.0,2018-01-28
5389,F,35.0,33000.0,2017-07-20
5390,F,66.0,59000.0,2018-04-23
5391,F,34.0,54000.0,2016-07-12
5392,F,32.0,70000.0,2018-04-22
5393,M,55.0,70000.0,2015-10-22
5394,F,70.0,31000.0,2014-01-30
5395,M,58.0,60000.0,2016-03-16
5396,F,43.0,70000.0,2017-11-13
5397,M,41.0,35000.0,2017-09-06
5398,M,73.0,71000.0,2017-12-28
5399,O,61.0,98000.0,2016-11-02
5400,F,74.0,39000.0,2016-01-03
5401,F,58.0,68000.0,2017-04-13
5402,F,80.0,38000.0,2015-08-23
5403,M,47.0,74000.0,2018-02-22
5404,F,60.0,92000.0,2017-12-20
5405,F,33.0,51000.0,2017-04-21
5406,F,52.0,41000.0,2018-06-30
5407,,,,2015-11-01
5408,M,54.0,119000.0,2017-08-08
5409,M,44.0,73000.0,2017-11-21
5410,M,39.0,39000.0,2017-10-18
5411,F,27.0,33000.0,2017-12-05
5412,F,75.0,86000.0,2015-08-07
5413,F,77.0,105000.0,2017-08-19
5414,F,33.0,46000.0,2018-06-13
5415,F,69.0,112000.0,2015-12-25
5416,F,34.0,58000.0,2017-11-02
5417,F,51.0,72000.0,2016-04-13
5418,,,,2017-10-14
5419,M,63.0,46000.0,2014-08-12
5420,M,47.0,50000.0,2017-10-29
5421,M,34.0,44000.0,2017-11-06
5422,M,33.0,46000.0,2017-10-27
5423,M,47.0,54000.0,2017-09-21
5424,,,,2016-09-05
5425,F,77.0,74000.0,2018-07-18
5426,,,,2017-08-01
5427,,,,2016-07-16
5428,M,62.0,41000.0,2018-07-10
5429,M,51.0,114000.0,2015-12-18
5430,,,,2017-11-12
5431,F,25.0,48000.0,2015-11-21
5432,M,65.0,36000.0,2017-10-21
5433,M,49.0,68000.0,2014-03-12
5434,F,80.0,52000.0,2017-12-04
5435,M,76.0,111000.0,2016-05-01
5436,M,56.0,58000.0,2018-03-18
5437,M,36.0,30000.0,2016-04-24
5438,O,26.0,36000.0,2018-01-17
5439,F,56.0,69000.0,2017-06-14
5440,M,66.0,48000.0,2017-09-03
5441,,,,2017-09-15
5442,F,82.0,101000.0,2017-12-12
5443,F,57.0,98000.0,2018-03-25
5444,M,69.0,48000.0,2018-04-02
5445,M,20.0,33000.0,2018-03-11
5446,F,48.0,90000.0,2018-01-23
5447,M,60.0,85000.0,2016-11-18
5448,M,39.0,60000.0,2015-11-13
5449,M,31.0,70000.0,2018-05-11
5450,M,46.0,31000.0,2016-04-09
5451,F,76.0,82000.0,2016-01-06
5452,F,62.0,88000.0,2017-10-25
5453,F,55.0,71000.0,2017-06-25
5454,F,39.0,50000.0,2016-01-15
5455,F,49.0,43000.0,2018-03-27
5456,M,57.0,60000.0,2017-10-03
5457,M,18.0,47000.0,2016-12-29
5458,F,21.0,70000.0,2016-03-25
5459,M,37.0,42000.0,2018-01-13
5460,F,64.0,87000.0,2016-03-28
5461,F,60.0,93000.0,2017-09-06
5462,F,83.0,89000.0,2018-04-20
5463,,,,2016-08-21
5464,F,62.0,104000.0,2017-10-10
5465,M,22.0,43000.0,2017-10-17
5466,M,46.0,56000.0,2016-04-26
5467,M,58.0,38000.0,2017-05-28
5468,M,40.0,70000.0,2017-10-05
5469,M,49.0,54000.0,2016-08-18
5470,M,78.0,74000.0,2017-10-08
5471,,,,2018-07-05
5472,M,35.0,48000.0,2017-12-17
5473,M,69.0,92000.0,2014-11-26
5474,M,23.0,74000.0,2017-11-24
5475,,,,2017-01-20
5476,F,18.0,53000.0,2013-10-07
5477,M,44.0,47000.0,2017-06-24
5478,M,54.0,57000.0,2014-02-04
5479,M,62.0,55000.0,2015-01-08
5480,F,42.0,53000.0,2015-09-16
5481,F,97.0,52000.0,2017-09-29
5482,M,63.0,33000.0,2018-01-20
5483,M,32.0,53000.0,2016-06-04
5484,M,71.0,47000.0,2014-07-24
5485,F,30.0,66000.0,2018-01-08
5486,M,39.0,71000.0,2017-06-04
5487,F,65.0,66000.0,2016-05-17
5488,M,75.0,86000.0,2014-06-24
5489,F,44.0,100000.0,2016-03-10
5490,M,50.0,51000.0,2018-07-07
5491,M,21.0,43000.0,2018-07-03
5492,M,72.0,56000.0,2016-06-09
5493,F,64.0,36000.0,2017-01-26
5494,F,47.0,55000.0,2016-12-18
5495,F,71.0,85000.0,2018-01-14
5496,F,26.0,41000.0,2016-05-17
5497,F,36.0,35000.0,2018-04-24
5498,F,60.0,118000.0,2016-09-13
5499,F,49.0,53000.0,2016-08-04
5500,M,38.0,50000.0,2018-07-22
5501,M,45.0,43000.0,2018-04-22
5502,M,47.0,70000.0,2017-03-29
5503,M,45.0,68000.0,2016-04-22
5504,M,55.0,91000.0,2014-11-11
5505,F,50.0,66000.0,2017-05-15
5506,,,,2016-03-14
5507,M,24.0,70000.0,2018-05-09
5508,,,,2015-08-05
5509,,,,2016-10-24
5510,,,,2018-02-17
5511,F,51.0,119000.0,2015-08-02
5512,F,49.0,58000.0,2018-01-26
5513,F,60.0,78000.0,2018-01-05
5514,F,53.0,87000.0,2016-05-21
5515,F,81.0,94000.0,2014-06-04
5516,M,57.0,98000.0,2018-07-01
5517,M,46.0,58000.0,2014-07-17
5518,M,32.0,61000.0,2018-03-01
5519,M,37.0,99000.0,2016-01-27
5520,F,51.0,86000.0,2017-08-30
5521,M,58.0,67000.0,2014-03-05
5522,M,51.0,65000.0,2018-06-30
5523,M,34.0,32000.0,2018-05-20
5524,M,67.0,84000.0,2017-03-30
5525,M,83.0,71000.0,2016-07-29
5526,F,22.0,64000.0,2017-08-17
5527,M,55.0,57000.0,2018-05-19
5528,M,44.0,43000.0,2018-02-17
5529,M,23.0,38000.0,2018-06-28
5530,M,57.0,69000.0,2016-09-30
5531,M,45.0,43000.0,2018-04-16
5532,,,,2018-07-06
5533,M,76.0,85000.0,2016-11-23
5534,F,61.0,105000.0,2018-02-03
5535,F,54.0,77000.0,2018-06-02
5536,M,47.0,62000.0,2016-02-29
5537,F,25.0,72000.0,2017-12-27
5538,M,58.0,54000.0,2017-03-04
5539,F,50.0,63000.0,2016-07-08
5540,F,36.0,46000.0,2016-10-25
5541,F,55.0,71000.0,2016-12-24
5542,M,37.0,56000.0,2018-04-20
5543,M,53.0,87000.0,2015-12-21
5544,M,68.0,33000.0,2017-04-01
5545,M,34.0,52000.0,2015-04-29
5546,,,,2016-04-23
5547,F,71.0,98000.0,2015-12-29
5548,M,68.0,44000.0,2015-03-11
5549,M,20.0,66000.0,2015-09-17
5550,O,43.0,78000.0,2015-08-25
5551,M,61.0,81000.0,2013-09-26
5552,F,36.0,64000.0,2015-10-22
5553,F,72.0,118000.0,2017-10-11
5554,F,22.0,37000.0,2015-10-07
5555,F,59.0,93000.0,2018-03-11
5556,M,66.0,45000.0,2013-12-19
5557,M,49.0,68000.0,2016-07-11
5558,M,24.0,56000.0,2014-05-18
5559,M,59.0,57000.0,2016-02-08
5560,M,81.0,79000.0,2018-04-23
5561,M,19.0,56000.0,2017-08-01
5562,F,46.0,81000.0,2017-07-28
5563,M,30.0,40000.0,2015-01-10
5564,F,62.0,78000.0,2017-03-23
5565,M,71.0,86000.0,2015-08-04
5566,F,37.0,56000.0,2018-07-20
5567,F,33.0,47000.0,2015-09-11
5568,M,37.0,49000.0,2017-11-23
5569,F,60.0,82000.0,2017-08-29
5570,M,52.0,92000.0,2015-09-05
5571,,,,2017-11-05
5572,O,32.0,37000.0,2017-10-19
5573,M,92.0,60000.0,2015-10-19
5574,M,56.0,58000.0,2018-02-19
5575,F,57.0,74000.0,2017-09-20
5576,M,43.0,38000.0,2016-09-03
5577,M,58.0,96000.0,2017-08-25
5578,,,,2016-04-19
5579,,,,2016-09-24
5580,,,,2018-05-12
5581,M,53.0,65000.0,2015-05-31
5582,,,,2017-05-25
5583,M,38.0,58000.0,2017-12-30
5584,,,,2016-02-04
5585,M,22.0,46000.0,2015-12-08
5586,F,20.0,35000.0,2017-08-04
5587,M,72.0,117000.0,2015-09-19
5588,M,80.0,75000.0,2017-02-03
5589,M,33.0,32000.0,2014-10-12
5590,F,30.0,47000.0,2017-10-02
5591,M,42.0,95000.0,2018-03-10
5592,F,53.0,71000.0,2017-11-23
5593,,,,2017-04-05
5594,M,63.0,86000.0,2017-03-12
5595,M,68.0,87000.0,2017-03-22
5596,M,30.0,62000.0,2017-10-09
5597,F,62.0,86000.0,2017-05-04
5598,F,29.0,33000.0,2016-02-12
5599,F,49.0,111000.0,2018-05-24
5600,M,55.0,76000.0,2018-03-29
5601,F,76.0,103000.0,2017-07-06
5602,M,22.0,42000.0,2016-01-14
5603,O,90.0,63000.0,2017-08-27
5604,F,39.0,80000.0,2018-02-16
5605,M,34.0,53000.0,2017-09-04
5606,M,50.0,41000.0,2018-07-22
5607,F,60.0,44000.0,2014-12-21
5608,M,63.0,54000.0,2018-03-15
5609,,,,2016-03-01
5610,M,32.0,57000.0,2016-11-16
5611,M,42.0,59000.0,2018-06-12
5612,F,25.0,54000.0,2016-09-06
5613,M,20.0,31000.0,2016-03-03
5614,F,70.0,92000.0,2018-02-15
5615,F,59.0,67000.0,2016-07-31
5616,M,58.0,61000.0,2013-11-10
5617,M,38.0,54000.0,2015-01-13
5618,F,56.0,96000.0,2018-05-25
5619,F,32.0,37000.0,2018-03-06
5620,F,58.0,30000.0,2017-12-25
5621,M,22.0,60000.0,2014-08-21
5622,M,66.0,70000.0,2017-12-17
5623,M,62.0,56000.0,2018-02-20
5624,M,64.0,71000.0,2013-09-18
5625,F,63.0,95000.0,2016-07-23
5626,F,71.0,80000.0,2017-08-22
5627,M,66.0,82000.0,2014-08-28
5628,F,51.0,87000.0,2017-07-23
5629,,,,2018-05-27
5630,M,65.0,90000.0,2018-02-13
5631,M,54.0,42000.0,2018-01-23
5632,F,35.0,54000.0,2015-09-20
5633,M,42.0,51000.0,2016-07-29
5634,M,21.0,34000.0,2018-02-25
5635,F,65.0,70000.0,2017-01-20
5636,F,65.0,60000.0,2016-02-13
5637,M,50.0,53000.0,2017-11-09
5638,M,55.0,59000.0,2016-01-08
5639,M,57.0,58000.0,2015-09-23
5640,F,66.0,34000.0,2017-09-29
5641,,,,2018-07-19
5642,F,68.0,76000.0,2018-07-24
5643,M,65.0,91000.0,2017-10-04
5644,,,,2017-12-07
5645,F,44.0,34000.0,2017-03-10
5646,M,69.0,72000.0,2017-10-30
5647,F,54.0,70000.0,2018-01-23
5648,M,39.0,40000.0,2017-12-11
5649,F,22.0,54000.0,2017-02-03
5650,F,82.0,59000.0,2016-10-02
5651,M,76.0,59000.0,2017-10-20
5652,,,,2018-06-25
5653,M,20.0,45000.0,2017-12-24
5654,M,58.0,90000.0,2015-05-27
5655,F,48.0,70000.0,2018-01-19
5656,M,37.0,32000.0,2018-05-16
5657,F,60.0,37000.0,2017-08-30
5658,M,32.0,50000.0,2017-05-29
5659,M,65.0,43000.0,2018-05-28
5660,F,58.0,92000.0,2016-10-16
5661,F,36.0,70000.0,2016-02-07
5662,M,65.0,73000.0,2018-01-20
5663,M,37.0,34000.0,2017-10-19
5664,F,49.0,100000.0,2016-08-23
5665,M,54.0,73000.0,2017-08-20
5666,M,56.0,52000.0,2018-04-23
5667,,,,2018-06-27
5668,,,,2018-03-26
5669,M,78.0,52000.0,2015-01-02
5670,M,51.0,68000.0,2018-04-06
5671,,,,2017-07-28
5672,M,54.0,48000.0,2017-07-27
5673,M,48.0,60000.0,2017-08-24
5674,F,53.0,102000.0,2017-08-23
5675,M,67.0,59000.0,2018-02-28
5676,M,50.0,37000.0,2018-03-01
5677,F,59.0,35000.0,2015-09-10
5678,F,66.0,52000.0,2018-04-23
5679,M,62.0,48000.0,2016-04-09
5680,M,50.0,31000.0,2016-09-21
5681,F,56.0,51000.0,2017-11-04
5682,M,76.0,77000.0,2015-12-18
5683,F,37.0,40000.0,2017-10-27
5684,F,69.0,64000.0,2017-04-07
5685,M,41.0,98000.0,2013-11-24
5686,,,,2016-06-17
5687,M,64.0,34000.0,2016-09-16
5688,M,66.0,77000.0,2015-10-22
5689,M,65.0,46000.0,2016-10-28
5690,M,72.0,74000.0,2018-06-17
5691,F,58.0,77000.0,2017-12-11
5692,F,59.0,98000.0,2016-12-05
5693,M,64.0,84000.0,2017-03-09
5694,M,51.0,42000.0,2018-03-14
5695,M,25.0,30000.0,2018-02-20
5696,F,75.0,89000.0,2017-12-27
5697,F,78.0,80000.0,2015-11-22
5698,M,89.0,57000.0,2015-09-22
5699,,,,2016-10-12
5700,F,80.0,74000.0,2017-10-10
5701,M,63.0,78000.0,2016-03-02
5702,M,43.0,39000.0,2016-06-30
5703,F,49.0,54000.0,2018-01-18
5704,F,60.0,92000.0,2018-07-22
5705,O,74.0,65000.0,2018-01-26
5706,F,54.0,99000.0,2015-08-31
5707,F,46.0,33000.0,2017-09-23
5708,F,74.0,35000.0,2018-05-23
5709,M,37.0,45000.0,2017-10-30
5710,M,80.0,48000.0,2018-07-14
5711,F,69.0,62000.0,2016-01-03
5712,M,19.0,37000.0,2018-01-01
5713,M,39.0,91000.0,2015-09-02
5714,M,53.0,55000.0,2015-09-19
5715,F,45.0,75000.0,2018-05-23
5716,M,40.0,35000.0,2018-01-04
5717,M,45.0,52000.0,2018-01-14
5718,F,58.0,85000.0,2015-09-06
5719,F,50.0,95000.0,2015-10-07
5720,F,79.0,76000.0,2018-03-10
5721,F,64.0,106000.0,2016-12-07
5722,M,42.0,54000.0,2018-04-23
5723,F,46.0,58000.0,2016-06-19
5724,M,76.0,64000.0,2017-12-20
5725,,,,2016-07-28
5726,F,83.0,115000.0,2015-09-22
5727,M,67.0,88000.0,2015-09-19
5728,F,47.0,34000.0,2018-03-21
5729,F,64.0,72000.0,2017-02-09
5730,,,,2017-12-17
5731,M,64.0,76000.0,2018-06-13
5732,M,51.0,104000.0,2017-12-27
5733,F,20.0,49000.0,2017-11-13
5734,F,21.0,50000.0,2018-02-24
5735,M,47.0,46000.0,2017-09-28
5736,M,53.0,98000.0,2018-03-13
5737,F,19.0,65000.0,2018-05-25
5738,F,58.0,58000.0,2018-06-04
5739,F,51.0,82000.0,2016-09-13
5740,M,79.0,105000.0,2016-08-27
5741,,,,2017-08-23
5742,F,57.0,73000.0,2016-08-26
5743,M,39.0,59000.0,2018-05-18
5744,M,20.0,72000.0,2017-10-20
5745,M,29.0,38000.0,2017-09-20
5746,M,42.0,36000.0,2017-12-14
5747,M,77.0,92000.0,2017-03-24
5748,M,51.0,38000.0,2018-06-06
5749,M,32.0,34000.0,2018-05-20
5750,F,43.0,57000.0,2015-08-03
5751,,,,2017-08-29
5752,F,46.0,43000.0,2017-06-21
5753,,,,2018-05-30
5754,M,49.0,74000.0,2015-10-21
5755,M,72.0,52000.0,2017-11-14
5756,M,60.0,77000.0,2017-09-12
5757,M,74.0,101000.0,2016-05-10
5758,,,,2018-03-15
5759,,,,2016-04-10
5760,M,37.0,53000.0,2015-08-09
5761,M,36.0,46000.0,2015-04-24
5762,M,32.0,61000.0,2018-05-18
5763,,,,2016-10-22
5764,O,59.0,84000.0,2017-12-07
5765,M,41.0,75000.0,2016-11-11
5766,,,,2017-07-28
5767,,,,2017-01-07
5768,M,66.0,38000.0,2017-10-03
5769,F,50.0,69000.0,2017-07-28
5770,,,,2017-11-01
5771,,,,2018-01-08
5772,F,51.0,73000.0,2016-04-02
5773,F,70.0,108000.0,2016-06-24
5774,M,32.0,69000.0,2015-10-26
5775,M,55.0,39000.0,2017-06-30
5776,,,,2016-08-13
5777,M,76.0,76000.0,2016-04-05
5778,M,23.0,32000.0,2015-10-04
5779,F,71.0,96000.0,2017-08-10
5780,F,63.0,80000.0,2017-03-03
5781,M,44.0,47000.0,2018-04-23
5782,F,24.0,60000.0,2017-12-17
5783,M,72.0,52000.0,2016-09-13
5784,F,59.0,97000.0,2018-04-01
5785,,,,2017-09-16
5786,M,58.0,54000.0,2018-03-24
5787,M,34.0,57000.0,2016-09-29
5788,M,57.0,49000.0,2018-04-28
5789,F,61.0,77000.0,2018-05-26
5790,M,44.0,71000.0,2016-08-02
5791,F,61.0,78000.0,2016-11-26
5792,M,67.0,39000.0,2018-01-13
5793,,,,2016-01-06
5794,M,22.0,33000.0,2018-04-21
5795,F,45.0,61000.0,2015-04-21
5796,M,50.0,52000.0,2017-09-28
5797,F,94.0,86000.0,2016-12-29
5798,,,,2015-02-28
5799,O,31.0,37000.0,2018-04-10
5800,M,40.0,44000.0,2015-01-06
5801,M,64.0,90000.0,2017-10-27
5802,M,55.0,36000.0,2014-09-23
5803,M,37.0,75000.0,2016-05-31
5804,M,30.0,65000.0,2018-03-01
5805,F,50.0,114000.0,2018-03-08
5806,M,50.0,51000.0,2017-10-11
5807,,,,2018-04-09
5808,,,,2015-12-01
5809,F,61.0,91000.0,2016-01-31
5810,F,40.0,75000.0,2016-09-20
5811,F,52.0,46000.0,2017-10-03
5812,M,73.0,60000.0,2017-01-20
5813,M,54.0,52000.0,2018-04-20
5814,M,61.0,71000.0,2016-08-10
5815,M,90.0,72000.0,2017-07-27
5816,F,66.0,105000.0,2017-04-05
5817,F,66.0,55000.0,2017-10-02
5818,,,,2017-08-30
5819,M,77.0,72000.0,2016-12-20
5820,,,,2017-12-30
5821,M,34.0,48000.0,2017-02-05
5822,M,52.0,80000.0,2018-02-25
5823,M,36.0,46000.0,2017-07-30
5824,M,52.0,72000.0,2017-05-13
5825,M,56.0,38000.0,2017-09-04
5826,,,,2016-06-18
5827,M,22.0,30000.0,2018-02-05
5828,M,61.0,114000.0,2016-10-19
5829,F,74.0,85000.0,2017-11-21
5830,F,59.0,87000.0,2018-07-16
5831,M,80.0,76000.0,2014-11-14
5832,M,47.0,51000.0,2014-01-21
5833,M,43.0,80000.0,2016-04-20
5834,M,51.0,73000.0,2016-04-30
5835,,,,2016-04-07
5836,,,,2016-09-13
5837,F,67.0,60000.0,2016-04-24
5838,M,66.0,71000.0,2017-06-07
5839,M,69.0,66000.0,2013-08-15
5840,F,46.0,66000.0,2017-09-24
5841,M,28.0,44000.0,2018-03-01
5842,F,80.0,85000.0,2016-04-03
5843,F,62.0,41000.0,2018-03-09
5844,M,69.0,75000.0,2018-02-17
5845,F,49.0,36000.0,2017-03-26
5846,M,48.0,64000.0,2018-01-02
5847,O,60.0,57000.0,2018-05-18
5848,,,,2017-10-23
5849,F,24.0,43000.0,2014-04-26
5850,M,48.0,45000.0,2018-06-25
5851,M,56.0,107000.0,2016-07-09
5852,F,58.0,73000.0,2014-04-28
5853,M,74.0,78000.0,2016-01-02
5854,F,60.0,81000.0,2018-04-23
5855,M,60.0,75000.0,2017-10-31
5856,M,43.0,86000.0,2013-08-07
5857,M,48.0,71000.0,2017-11-10
5858,F,53.0,92000.0,2016-08-28
5859,F,77.0,75000.0,2017-08-04
5860,M,30.0,31000.0,2017-10-15
5861,M,83.0,49000.0,2018-02-22
5862,F,56.0,49000.0,2017-12-02
5863,M,83.0,112000.0,2016-05-03
5864,M,52.0,41000.0,2017-10-26
5865,M,23.0,37000.0,2017-05-29
5866,F,70.0,73000.0,2017-09-28
5867,F,33.0,59000.0,2018-06-17
5868,M,23.0,32000.0,2018-07-22
5869,M,26.0,55000.0,2018-04-22
5870,M,46.0,33000.0,2018-07-09
5871,,,,2015-09-28
5872,M,61.0,97000.0,2017-09-05
5873,F,52.0,65000.0,2016-12-27
5874,M,68.0,80000.0,2016-01-29
5875,M,56.0,73000.0,2017-06-10
5876,,,,2017-12-10
5877,M,73.0,55000.0,2017-10-03
5878,M,91.0,64000.0,2018-02-12
5879,M,40.0,71000.0,2018-07-02
5880,M,61.0,34000.0,2016-12-02
5881,M,36.0,53000.0,2018-06-05
5882,M,56.0,97000.0,2015-11-08
5883,F,58.0,81000.0,2015-10-31
5884,M,23.0,35000.0,2018-06-11
5885,F,66.0,94000.0,2017-02-15
5886,,,,2016-07-12
5887,M,44.0,67000.0,2017-04-17
5888,F,74.0,91000.0,2015-09-17
5889,,,,2016-05-14
5890,M,43.0,94000.0,2014-03-23
5891,F,82.0,65000.0,2017-09-09
5892,M,50.0,86000.0,2017-08-30
5893,M,57.0,57000.0,2017-05-26
5894,F,70.0,46000.0,2015-04-13
5895,F,76.0,71000.0,2018-04-03
5896,F,69.0,70000.0,2018-05-14
5897,M,50.0,71000.0,2018-02-21
5898,M,55.0,84000.0,2018-01-20
5899,M,60.0,92000.0,2015-08-01
5900,F,38.0,57000.0,2017-12-05
5901,M,56.0,37000.0,2014-07-04
5902,,,,2017-11-29
5903,F,68.0,81000.0,2018-01-18
5904,F,58.0,59000.0,2017-08-22
5905,M,94.0,84000.0,2017-03-16
5906,M,40.0,51000.0,2016-10-13
5907,M,18.0,38000.0,2015-09-30
5908,M,87.0,58000.0,2015-04-02
5909,,,,2016-11-05
5910,M,50.0,51000.0,2018-07-13
5911,F,57.0,53000.0,2016-08-17
5912,M,69.0,63000.0,2017-08-18
